#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:run2" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:run2" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:run2">
#                <taxonset id="TaxonSet.run2" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:run2" name="distribution" x="@birthRate.t:run2">
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="RateACPrior.s:run2" name="distribution">
#            <parameter id="rateAC.s:run2" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.01" name="beta">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateAGPrior.s:run2" name="distribution">
#            <parameter id="rateAG.s:run2" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.01" name="distr">
#                <parameter estimate="false" id="RealParameter.02" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.03" name="beta">20.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:run2" name="distribution">
#            <parameter id="rateAT.s:run2" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.02" name="distr">
#                <parameter estimate="false" id="RealParameter.04" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.05" name="beta">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCGPrior.s:run2" name="distribution">
#            <parameter id="rateCG.s:run2" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.03" name="distr">
#                <parameter estimate="false" id="RealParameter.06" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.07" name="beta">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:run2" name="distribution">
#            <parameter id="rateGT.s:run2" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.04" name="distr">
#                <parameter estimate="false" id="RealParameter.08" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.09" name="beta">10.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@run2" id="treeLikelihood.run2" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:run2">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:run2" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:run2" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:run2" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:run2" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="gtr.s:run2" rateAC="@rateAC.s:run2" rateAG="@rateAG.s:run2" rateAT="@rateAT.s:run2" rateCG="@rateCG.s:run2" rateGT="@rateGT.s:run2" spec="beast.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateCT.s:run2" lower="0.0" name="rateCT">1.0</parameter>
#                    <frequencies id="estimatedFreqs.s:run2" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:run2" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:run2" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:run2" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	rateAC	rateAG	rateAT	rateCG	rateGT	
0	-110304.80621203869	-110560.31457580635	255.5083637676518	-110560.31457580635	0.08161957208137079	266.6655605932134	34.03375548601166	0.1629643384325476	0.342705664160182	0.3242742554879228	0.17005574191934766	0.3513426428761748	1.3360587876059233	0.21333005675236605	0.23098705258278485	0.38603867210662635	
1000	-110301.43019610198	-110556.9831908265	255.5529947245222	-110556.9831908265	0.08097516452205733	266.6736042082201	29.85292445794609	0.1629643384325476	0.3387273565369084	0.32825256311119644	0.17005574191934766	0.3513426428761748	1.3360587876059233	0.21333005675236605	0.23098705258278485	0.3720030287204545	
2000	-110314.57441960023	-110567.38631124707	252.81189164683457	-110567.38631124707	0.08503579607696182	263.9325011305325	32.79372073494107	0.1629643384325476	0.3327832089656288	0.33419671068247603	0.17005574191934766	0.3513426428761748	1.3360587876059233	0.21333005675236605	0.23098705258278485	0.3720030287204545	
3000	-110310.75113701526	-110563.7339732039	252.9828361886336	-110563.7339732039	0.08445455507067998	264.10344567233153	31.18820576922844	0.16167105792571226	0.3327832089656288	0.33419671068247603	0.171349022426183	0.3513426428761748	1.3360587876059233	0.21333005675236605	0.23098705258278485	0.3720030287204545	
4000	-110312.32124783847	-110566.66733706753	254.3460892290609	-110566.66733706753	0.08237735203638932	265.46669871275884	32.94678292927476	0.16167105792571226	0.3327832089656288	0.33251454699294236	0.17303118611571663	0.3513426428761748	1.3360587876059233	0.21333005675236605	0.23098705258278485	0.3720030287204545	
5000	-110318.5610158203	-110570.36521949101	251.80420367069758	-110570.36521949101	0.08598717669416855	262.9248131543955	29.44764173120671	0.16167105792571226	0.3327832089656288	0.33251454699294236	0.17303118611571663	0.3513426428761748	1.3360587876059233	0.21333005675236605	0.23098705258278485	0.3720030287204545	
6000	-110309.03695673586	-110567.03036412879	257.99340739293916	-110567.03036412879	0.0811016649381108	269.17405577043326	30.10482161837664	0.16167105792571226	0.3327832089656288	0.33251454699294236	0.17303118611571663	0.3733959456476985	1.3360587876059233	0.21333005675236605	0.23098705258278485	0.3720030287204545	
7000	-110313.85711735256	-110569.46866110104	255.6115437484886	-110569.46866110104	0.08005539356614748	266.7921921259827	32.8914384870526	0.16167105792571226	0.3327832089656288	0.33251454699294236	0.17303118611571663	0.3733959456476985	1.3360587876059233	0.21333005675236605	0.23098705258278485	0.3720030287204545	
8000	-110307.73957441951	-110562.80688762655	255.06731320704228	-110562.80688762655	0.08114192658731523	266.24796158453637	31.19205165491286	0.16167105792571226	0.3338692220941948	0.3290686275088819	0.1753910924712111	0.3733959456476985	1.3360587876059233	0.21333005675236605	0.23098705258278485	0.3720030287204545	
9000	-110315.0650016538	-110570.40352129305	255.33851963925116	-110570.40352129305	0.0814686861411908	266.51916801674525	37.556163871900694	0.16167105792571226	0.3338692220941948	0.3290686275088819	0.1753910924712111	0.3733959456476985	1.3360587876059233	0.21333005675236605	0.23098705258278485	0.3720030287204545	
10000	-110327.50754104235	-110578.4449659908	250.93742494844724	-110578.4449659908	0.08520851920918729	262.11807332594134	34.73506993314263	0.16167105792571226	0.3410962453009551	0.32184160430212155	0.1753910924712111	0.3733959456476985	1.3360587876059233	0.21333005675236605	0.23098705258278485	0.3720030287204545	
11000	-110334.43150579465	-110588.0792148372	253.64770904254448	-110588.0792148372	0.08341783479889407	264.90088854706994	27.68309972373162	0.16167105792571226	0.3410962453009551	0.32184160430212155	0.1753910924712111	0.3733959456476985	1.3360587876059233	0.21333005675236605	0.23098705258278485	0.40032214716865044	
12000	-110333.80360410255	-110587.02517442059	253.22157031803573	-110587.02517442059	0.08356033900661891	264.38238877663423	35.678910637055225	0.16167105792571226	0.3410962453009551	0.32184160430212155	0.1753910924712111	0.3725533564432341	1.3360587876059233	0.1944077956543248	0.23098705258278485	0.40032214716865044	
13000	-110327.32771211682	-110580.58643106255	253.25871894572208	-110580.58643106255	0.08409933876619281	264.4195374043206	31.372387871482598	0.16167105792571226	0.3410962453009551	0.32184160430212155	0.1753910924712111	0.3725533564432341	1.3360587876059233	0.1944077956543248	0.23098705258278485	0.40032214716865044	
