. Sequence file : [run5.phy]

. Model of nucleotides substitution : GTR

. Initial tree : [BioNJ]


. Data	Nb of 	Likelihood	Discrete   	Number of 	Gamma shape	Proportion of	Nucleotides frequencies               	Instantaneous rate matrix              	
  set	taxa	loglk     	gamma model	categories	parameter  	invariant    	f(A)      f(C)      f(G)      f(T)    	[A---------C---------G---------T------]	


  #120	76   	-32878.82172	Yes        	4        	0.570    	0.000    	 0.18628   0.32310   0.30652   0.18410	-1.25942   0.19724   0.99241   0.06978  
      	     	          	           	          	           	             	                                      	 0.11372  -0.75675   0.15251   0.49053  
      	     	          	           	          	           	             	                                      	 0.60309   0.16075  -0.95188   0.18803  
      	     	          	           	          	           	             	                                      	 0.07060   0.86088   0.31306  -1.24453  

  #121	76   	-32585.52819	Yes        	4        	0.570    	0.000    	 0.19080   0.31595   0.30872   0.18453	-1.18892   0.22958   0.88531   0.07403  
      	     	          	           	          	           	             	                                      	 0.13864  -0.79935   0.20373   0.45699  
      	     	          	           	          	           	             	                                      	 0.54714   0.20850  -0.96425   0.20861  
      	     	          	           	          	           	             	                                      	 0.07655   0.78246   0.34901  -1.20802  

  #122	76   	-31970.21635	Yes        	4        	0.570    	0.000    	 0.19565   0.31642   0.31234   0.17558	-1.18689   0.24436   0.89324   0.04928  
      	     	          	           	          	           	             	                                      	 0.15109  -0.84213   0.16809   0.52295  
      	     	          	           	          	           	             	                                      	 0.55953   0.17028  -0.88709   0.15728  
      	     	          	           	          	           	             	                                      	 0.05492   0.94241   0.27978  -1.27711  

  #123	76   	-30938.69679	Yes        	4        	0.570    	0.000    	 0.17668   0.33428   0.30926   0.17979	-1.32480   0.19497   1.05543   0.07441  
      	     	          	           	          	           	             	                                      	 0.10305  -0.74497   0.14718   0.49474  
      	     	          	           	          	           	             	                                      	 0.60296   0.15909  -0.92811   0.16606  
      	     	          	           	          	           	             	                                      	 0.07312   0.91989   0.28564  -1.27865  

  #124	76   	-32104.71588	Yes        	4        	0.570    	0.000    	 0.18225   0.32338   0.31738   0.17699	-1.27234   0.23830   0.97912   0.05493  
      	     	          	           	          	           	             	                                      	 0.13430  -0.82169   0.18566   0.50172  
      	     	          	           	          	           	             	                                      	 0.56226   0.18918  -0.89582   0.14438  
      	     	          	           	          	           	             	                                      	 0.05656   0.91671   0.25891  -1.23218  

  #125	76   	-31217.52346	Yes        	4        	0.570    	0.000    	 0.19483   0.31402   0.31727   0.17388	-1.24846   0.21930   0.97005   0.05911  
      	     	          	           	          	           	             	                                      	 0.13606  -0.79718   0.18400   0.47712  
      	     	          	           	          	           	             	                                      	 0.59569   0.18212  -0.93276   0.15495  
      	     	          	           	          	           	             	                                      	 0.06623   0.86164   0.28272  -1.21058  

  #126	76   	-31075.35488	Yes        	4        	0.570    	0.000    	 0.18025   0.32382   0.31190   0.18403	-1.41366   0.32355   1.01863   0.07148  
      	     	          	           	          	           	             	                                      	 0.18011  -0.77065   0.17058   0.41996  
      	     	          	           	          	           	             	                                      	 0.58870   0.17711  -0.93878   0.17297  
      	     	          	           	          	           	             	                                      	 0.07001   0.73898   0.29316  -1.10216  

  #127	76   	-30527.64810	Yes        	4        	0.570    	0.000    	 0.19624   0.30306   0.32550   0.17520	-1.13722   0.18971   0.88532   0.06218  
      	     	          	           	          	           	             	                                      	 0.12285  -0.85588   0.19672   0.53631  
      	     	          	           	          	           	             	                                      	 0.53376   0.18315  -0.88489   0.16798  
      	     	          	           	          	           	             	                                      	 0.06965   0.92772   0.31210  -1.30947  

  #128	76   	-31502.09723	Yes        	4        	0.570    	0.000    	 0.17519   0.32190   0.32293   0.17998	-1.25203   0.22157   0.97021   0.06024  
      	     	          	           	          	           	             	                                      	 0.12059  -0.79619   0.15970   0.51590  
      	     	          	           	          	           	             	                                      	 0.52635   0.15919  -0.88119   0.19565  
      	     	          	           	          	           	             	                                      	 0.05864   0.92269   0.35104  -1.33237  

  #129	76   	-31837.28034	Yes        	4        	0.570    	0.000    	 0.18992   0.32876   0.29974   0.18158	-1.28584   0.29162   0.94466   0.04956  
      	     	          	           	          	           	             	                                      	 0.16847  -0.79059   0.16806   0.45407  
      	     	          	           	          	           	             	                                      	 0.59857   0.18433  -0.95391   0.17101  
      	     	          	           	          	           	             	                                      	 0.05184   0.82212   0.28229  -1.15625  

  #130	76   	-32330.66689	Yes        	4        	0.570    	0.000    	 0.19340   0.32233   0.30841   0.17586	-1.24397   0.26869   0.88234   0.09293  
      	     	          	           	          	           	             	                                      	 0.16122  -0.81196   0.20363   0.44711  
      	     	          	           	          	           	             	                                      	 0.55330   0.21282  -0.92715   0.16102  
      	     	          	           	          	           	             	                                      	 0.10220   0.81953   0.28240  -1.20413  

  #131	76   	-30899.99428	Yes        	4        	0.570    	0.000    	 0.17826   0.33205   0.30620   0.18350	-1.41960   0.25160   1.09498   0.07301  
      	     	          	           	          	           	             	                                      	 0.13507  -0.75674   0.17135   0.45032  
      	     	          	           	          	           	             	                                      	 0.63745   0.18581  -0.95561   0.13235  
      	     	          	           	          	           	             	                                      	 0.07092   0.81487   0.22085  -1.10665  

  #132	76   	-30177.47954	Yes        	4        	0.570    	0.000    	 0.18657   0.31549   0.31910   0.17884	-1.16181   0.22847   0.86837   0.06497  
      	     	          	           	          	           	             	                                      	 0.13511  -0.87799   0.16971   0.57318  
      	     	          	           	          	           	             	                                      	 0.50772   0.16779  -0.82866   0.15316  
      	     	          	           	          	           	             	                                      	 0.06777   1.01109   0.27327  -1.35213  

  #133	76   	-30432.97543	Yes        	4        	0.570    	0.000    	 0.18657   0.32933   0.30634   0.17776	-1.17479   0.29126   0.81760   0.06593  
      	     	          	           	          	           	             	                                      	 0.16500  -0.86233   0.19154   0.50579  
      	     	          	           	          	           	             	                                      	 0.49792   0.20591  -0.87088   0.16704  
      	     	          	           	          	           	             	                                      	 0.06920   0.93706   0.28787  -1.29413  

  #134	76   	-31961.61734	Yes        	4        	0.570    	0.000    	 0.17866   0.32104   0.31816   0.18214	-1.28218   0.31131   0.91289   0.05798  
      	     	          	           	          	           	             	                                      	 0.17325  -0.83678   0.15184   0.51169  
      	     	          	           	          	           	             	                                      	 0.51261   0.15322  -0.84784   0.18201  
      	     	          	           	          	           	             	                                      	 0.05687   0.90190   0.31793  -1.27670  

  #135	76   	-30620.36972	Yes        	4        	0.570    	0.000    	 0.19221   0.31215   0.30876   0.18688	-1.23175   0.24640   0.91652   0.06884  
      	     	          	           	          	           	             	                                      	 0.15172  -0.84738   0.20625   0.48941  
      	     	          	           	          	           	             	                                      	 0.57057   0.20852  -0.92837   0.14928  
      	     	          	           	          	           	             	                                      	 0.07080   0.81746   0.24664  -1.13489  

  #136	76   	-31999.42102	Yes        	4        	0.570    	0.000    	 0.18760   0.32453   0.30325   0.18462	-1.21704   0.25510   0.89707   0.06486  
      	     	          	           	          	           	             	                                      	 0.14746  -0.80966   0.18680   0.47540  
      	     	          	           	          	           	             	                                      	 0.55496   0.19991  -0.94210   0.18724  
      	     	          	           	          	           	             	                                      	 0.06591   0.83569   0.30755  -1.20916  

  #137	76   	-31726.87454	Yes        	4        	0.570    	0.000    	 0.18261   0.31834   0.31259   0.18646	-1.28035   0.21558   1.00802   0.05676  
      	     	          	           	          	           	             	                                      	 0.12366  -0.79032   0.17538   0.49128  
      	     	          	           	          	           	             	                                      	 0.58886   0.17860  -0.94012   0.17266  
      	     	          	           	          	           	             	                                      	 0.05559   0.83877   0.28945  -1.18381  

  #138	76   	-30722.79549	Yes        	4        	0.570    	0.000    	 0.18171   0.31102   0.31380   0.19347	-1.18161   0.22848   0.88185   0.07128  
      	     	          	           	          	           	             	                                      	 0.13349  -0.88891   0.20338   0.55204  
      	     	          	           	          	           	             	                                      	 0.51064   0.20158  -0.87264   0.16042  
      	     	          	           	          	           	             	                                      	 0.06695   0.88743   0.26020  -1.21457  

  #139	76   	-31526.88086	Yes        	4        	0.570    	0.000    	 0.18525   0.30886   0.31144   0.19446	-1.38139   0.28310   1.05511   0.04317  
      	     	          	           	          	           	             	                                      	 0.16980  -0.77381   0.16896   0.43506  
      	     	          	           	          	           	             	                                      	 0.62758   0.16756  -0.97992   0.18479  
      	     	          	           	          	           	             	                                      	 0.04113   0.69101   0.29595  -1.02809  

  #140	76   	-30959.99195	Yes        	4        	0.570    	0.000    	 0.18129   0.32154   0.31715   0.18002	-1.30599   0.25168   0.99009   0.06422  
      	     	          	           	          	           	             	                                      	 0.14190  -0.81722   0.20313   0.47219  
      	     	          	           	          	           	             	                                      	 0.56595   0.20594  -0.91723   0.14534  
      	     	          	           	          	           	             	                                      	 0.06467   0.84340   0.25607  -1.16414  

  #141	76   	-31856.65999	Yes        	4        	0.570    	0.000    	 0.18294   0.32389   0.31889   0.17428	-1.20829   0.22288   0.92176   0.06365  
      	     	          	           	          	           	             	                                      	 0.12589  -0.85355   0.18157   0.54610  
      	     	          	           	          	           	             	                                      	 0.52879   0.18442  -0.84890   0.13569  
      	     	          	           	          	           	             	                                      	 0.06681   1.01492   0.24828  -1.33001  

  #142	76   	-33360.55870	Yes        	4        	0.570    	0.000    	 0.18040   0.32390   0.30682   0.18888	-1.16439   0.21326   0.87733   0.07381  
      	     	          	           	          	           	             	                                      	 0.11877  -0.86215   0.20277   0.54060  
      	     	          	           	          	           	             	                                      	 0.51583   0.21405  -0.89014   0.16026  
      	     	          	           	          	           	             	                                      	 0.07049   0.92702   0.26032  -1.25784  

  #143	76   	-30837.80436	Yes        	4        	0.570    	0.000    	 0.18883   0.31301   0.32987   0.16829	-1.25970   0.28288   0.89804   0.07879  
      	     	          	           	          	           	             	                                      	 0.17065  -0.85688   0.19944   0.48679  
      	     	          	           	          	           	             	                                      	 0.51408   0.18925  -0.84682   0.14349  
      	     	          	           	          	           	             	                                      	 0.08841   0.90539   0.28124  -1.27504  

  #144	76   	-32355.44975	Yes        	4        	0.570    	0.000    	 0.19376   0.32901   0.30496   0.17227	-1.25721   0.23143   0.94500   0.08078  
      	     	          	           	          	           	             	                                      	 0.13629  -0.78133   0.16589   0.47915  
      	     	          	           	          	           	             	                                      	 0.60042   0.17898  -0.92425   0.14485  
      	     	          	           	          	           	             	                                      	 0.09086   0.91514   0.25643  -1.26244  

  #145	76   	-31591.75876	Yes        	4        	0.570    	0.000    	 0.19542   0.32107   0.30575   0.17776	-1.15960   0.26373   0.83913   0.05673  
      	     	          	           	          	           	             	                                      	 0.16052  -0.85551   0.16793   0.52707  
      	     	          	           	          	           	             	                                      	 0.53634   0.17634  -0.87702   0.16434  
      	     	          	           	          	           	             	                                      	 0.06237   0.95201   0.28267  -1.29705  

  #146	76   	-31678.85435	Yes        	4        	0.570    	0.000    	 0.17615   0.32983   0.32079   0.17323	-1.48158   0.27810   1.15428   0.04920  
      	     	          	           	          	           	             	                                      	 0.14852  -0.73802   0.16790   0.42160  
      	     	          	           	          	           	             	                                      	 0.63383   0.17264  -0.94545   0.13898  
      	     	          	           	          	           	             	                                      	 0.05003   0.80272   0.25737  -1.11012  

  #147	76   	-31551.04497	Yes        	4        	0.570    	0.000    	 0.19822   0.31343   0.31204   0.17632	-1.10914   0.17450   0.88708   0.04756  
      	     	          	           	          	           	             	                                      	 0.11036  -0.85136   0.17602   0.56498  
      	     	          	           	          	           	             	                                      	 0.56349   0.17680  -0.89381   0.15351  
      	     	          	           	          	           	             	                                      	 0.05347   1.00433   0.27169  -1.32948  

  #148	76   	-31474.57627	Yes        	4        	0.570    	0.000    	 0.18428   0.32440   0.30876   0.18255	-1.25737   0.24671   0.95395   0.05671  
      	     	          	           	          	           	             	                                      	 0.14015  -0.80243   0.17693   0.48535  
      	     	          	           	          	           	             	                                      	 0.56935   0.18589  -0.92833   0.17309  
      	     	          	           	          	           	             	                                      	 0.05725   0.86248   0.29276  -1.21250  

  #149	76   	-31064.95122	Yes        	4        	0.570    	0.000    	 0.19256   0.30395   0.31519   0.18830	-1.14070   0.23059   0.80522   0.10490  
      	     	          	           	          	           	             	                                      	 0.14608  -0.87858   0.22180   0.51070  
      	     	          	           	          	           	             	                                      	 0.49193   0.21389  -0.88889   0.18307  
      	     	          	           	          	           	             	                                      	 0.10727   0.82439   0.30644  -1.23810  

  #150	76   	-31595.23941	Yes        	4        	0.570    	0.000    	 0.18935   0.32520   0.30502   0.18043	-1.44175   0.29505   1.09912   0.04758  
      	     	          	           	          	           	             	                                      	 0.17180  -0.70825   0.16372   0.37273  
      	     	          	           	          	           	             	                                      	 0.68232   0.17455  -1.02915   0.17228  
      	     	          	           	          	           	             	                                      	 0.04993   0.67179   0.29124  -1.01296  

  #151	76   	-31047.32762	Yes        	4        	0.570    	0.000    	 0.19505   0.29474   0.32238   0.18783	-1.25967   0.23442   0.98340   0.04186  
      	     	          	           	          	           	             	                                      	 0.15513  -0.82980   0.19346   0.48120  
      	     	          	           	          	           	             	                                      	 0.59500   0.17687  -0.94386   0.17199  
      	     	          	           	          	           	             	                                      	 0.04347   0.75511   0.29519  -1.09377  

  #152	76   	-32494.55305	Yes        	4        	0.570    	0.000    	 0.18855   0.31045   0.32121   0.17979	-1.36008   0.22020   1.07874   0.06114  
      	     	          	           	          	           	             	                                      	 0.13373  -0.75884   0.18005   0.44506  
      	     	          	           	          	           	             	                                      	 0.63320   0.17401  -0.96132   0.15410  
      	     	          	           	          	           	             	                                      	 0.06412   0.76849   0.27532  -1.10793  

  #153	76   	-31941.99056	Yes        	4        	0.570    	0.000    	 0.19574   0.30331   0.31861   0.18234	-1.16659   0.21532   0.90112   0.05016  
      	     	          	           	          	           	             	                                      	 0.13895  -0.89085   0.17309   0.57881  
      	     	          	           	          	           	             	                                      	 0.55359   0.16478  -0.85520   0.13683  
      	     	          	           	          	           	             	                                      	 0.05384   0.96280   0.23910  -1.25574  

  #154	76   	-32165.36055	Yes        	4        	0.570    	0.000    	 0.18847   0.31853   0.30817   0.18483	-1.24546   0.31206   0.86153   0.07187  
      	     	          	           	          	           	             	                                      	 0.18464  -0.85223   0.17356   0.49404  
      	     	          	           	          	           	             	                                      	 0.52689   0.17939  -0.87703   0.17074  
      	     	          	           	          	           	             	                                      	 0.07328   0.85143   0.28469  -1.20940  

  #155	76   	-31392.99431	Yes        	4        	0.570    	0.000    	 0.17761   0.31234   0.33034   0.17971	-1.41328   0.26540   1.06931   0.07857  
      	     	          	           	          	           	             	                                      	 0.15092  -0.80649   0.17654   0.47903  
      	     	          	           	          	           	             	                                      	 0.57494   0.16692  -0.87572   0.13386  
      	     	          	           	          	           	             	                                      	 0.07765   0.83259   0.24607  -1.15632  

  #156	76   	-31069.09163	Yes        	4        	0.570    	0.000    	 0.18445   0.30931   0.32206   0.18418	-1.29263   0.26990   0.98028   0.04245  
      	     	          	           	          	           	             	                                      	 0.16095  -0.85008   0.16233   0.52681  
      	     	          	           	          	           	             	                                      	 0.56142   0.15591  -0.86767   0.15034  
      	     	          	           	          	           	             	                                      	 0.04251   0.88471   0.26289  -1.19010  

  #157	76   	-32569.55031	Yes        	4        	0.570    	0.000    	 0.19040   0.31910   0.32028   0.17022	-1.27069   0.24580   0.98136   0.04353  
      	     	          	           	          	           	             	                                      	 0.14666  -0.76912   0.19684   0.42562  
      	     	          	           	          	           	             	                                      	 0.58339   0.19612  -0.96509   0.18558  
      	     	          	           	          	           	             	                                      	 0.04868   0.79787   0.34917  -1.19573  

  #158	76   	-31762.41380	Yes        	4        	0.570    	0.000    	 0.18869   0.31566   0.31527   0.18037	-1.33054   0.24839   1.02133   0.06082  
      	     	          	           	          	           	             	                                      	 0.14848  -0.76414   0.16941   0.44625  
      	     	          	           	          	           	             	                                      	 0.61128   0.16962  -0.95407   0.17317  
      	     	          	           	          	           	             	                                      	 0.06362   0.78096   0.30268  -1.14726  

  #159	76   	-31078.14574	Yes        	4        	0.570    	0.000    	 0.18679   0.31684   0.32180   0.17457	-1.30312   0.21341   1.00911   0.08061  
      	     	          	           	          	           	             	                                      	 0.12581  -0.78349   0.19449   0.46318  
      	     	          	           	          	           	             	                                      	 0.58574   0.19150  -0.92706   0.14982  
      	     	          	           	          	           	             	                                      	 0.08625   0.84066   0.27617  -1.20308  

  #160	76   	-32448.17022	Yes        	4        	0.570    	0.000    	 0.18559   0.31731   0.31825   0.17885	-1.22397   0.25164   0.87291   0.09941  
      	     	          	           	          	           	             	                                      	 0.14719  -0.83676   0.17427   0.51531  
      	     	          	           	          	           	             	                                      	 0.50906   0.17375  -0.85259   0.16977  
      	     	          	           	          	           	             	                                      	 0.10316   0.91425   0.30210  -1.31951  

  #161	76   	-31796.49354	Yes        	4        	0.570    	0.000    	 0.18597   0.32123   0.32202   0.17078	-1.23656   0.27938   0.89225   0.06494  
      	     	          	           	          	           	             	                                      	 0.16174  -0.82575   0.19046   0.47356  
      	     	          	           	          	           	             	                                      	 0.51528   0.18999  -0.88146   0.17619  
      	     	          	           	          	           	             	                                      	 0.07071   0.89074   0.33222  -1.29367  

  #162	76   	-31219.01799	Yes        	4        	0.570    	0.000    	 0.18249   0.32772   0.31049   0.17930	-1.34226   0.25668   0.99588   0.08969  
      	     	          	           	          	           	             	                                      	 0.14293  -0.74553   0.17657   0.42603  
      	     	          	           	          	           	             	                                      	 0.58532   0.18637  -0.95710   0.18541  
      	     	          	           	          	           	             	                                      	 0.09129   0.77869   0.32107  -1.19105  

  #163	76   	-31525.78054	Yes        	4        	0.570    	0.000    	 0.18742   0.32849   0.31254   0.17155	-1.22270   0.22446   0.91609   0.08215  
      	     	          	           	          	           	             	                                      	 0.12806  -0.78927   0.17770   0.48351  
      	     	          	           	          	           	             	                                      	 0.54935   0.18677  -0.90776   0.17164  
      	     	          	           	          	           	             	                                      	 0.08974   0.92583   0.31269  -1.32827  

  #164	76   	-30490.54376	Yes        	4        	0.570    	0.000    	 0.20029   0.31033   0.30623   0.18315	-1.03179   0.21927   0.77402   0.03851  
      	     	          	           	          	           	             	                                      	 0.14152  -0.91572   0.20135   0.57286  
      	     	          	           	          	           	             	                                      	 0.50625   0.20405  -0.88365   0.17335  
      	     	          	           	          	           	             	                                      	 0.04211   0.97063   0.28983  -1.30257  

  #165	76   	-31973.48710	Yes        	4        	0.570    	0.000    	 0.19645   0.32325   0.30388   0.17643	-1.26809   0.23282   0.95163   0.08364  
      	     	          	           	          	           	             	                                      	 0.14149  -0.75963   0.20133   0.41681  
      	     	          	           	          	           	             	                                      	 0.61520   0.21417  -0.99745   0.16808  
      	     	          	           	          	           	             	                                      	 0.09313   0.76365   0.28950  -1.14627  

  #166	76   	-31854.92640	Yes        	4        	0.570    	0.000    	 0.18550   0.31904   0.31735   0.17810	-1.33353   0.30513   0.97596   0.05244  
      	     	          	           	          	           	             	                                      	 0.17742  -0.79822   0.16669   0.45412  
      	     	          	           	          	           	             	                                      	 0.57049   0.16758  -0.90999   0.17193  
      	     	          	           	          	           	             	                                      	 0.05462   0.81347   0.30635  -1.17444  

  #167	76   	-32159.31262	Yes        	4        	0.570    	0.000    	 0.18615   0.32225   0.31095   0.18064	-1.17455   0.24441   0.87838   0.05176  
      	     	          	           	          	           	             	                                      	 0.14119  -0.83748   0.16124   0.53505  
      	     	          	           	          	           	             	                                      	 0.52584   0.16709  -0.87616   0.18323  
      	     	          	           	          	           	             	                                      	 0.05334   0.95449   0.31540  -1.32324  

  #168	76   	-31673.33148	Yes        	4        	0.570    	0.000    	 0.19034   0.31035   0.31021   0.18909	-1.14996   0.18813   0.89312   0.06871  
      	     	          	           	          	           	             	                                      	 0.11538  -0.80586   0.18171   0.50876  
      	     	          	           	          	           	             	                                      	 0.54800   0.18180  -0.94521   0.21542  
      	     	          	           	          	           	             	                                      	 0.06916   0.83501   0.35340  -1.25757  

  #169	76   	-30135.81357	Yes        	4        	0.570    	0.000    	 0.18991   0.31803   0.30582   0.18624	-1.18644   0.29742   0.82730   0.06172  
      	     	          	           	          	           	             	                                      	 0.17760  -0.84742   0.17811   0.49170  
      	     	          	           	          	           	             	                                      	 0.51374   0.18522  -0.90059   0.20163  
      	     	          	           	          	           	             	                                      	 0.06293   0.83965   0.33109  -1.23367  

  #170	76   	-30941.37774	Yes        	4        	0.570    	0.000    	 0.19101   0.30718   0.32088   0.18093	-1.23571   0.24795   0.88456   0.10320  
      	     	          	           	          	           	             	                                      	 0.15418  -0.83171   0.18618   0.49135  
      	     	          	           	          	           	             	                                      	 0.52656   0.17823  -0.87882   0.17403  
      	     	          	           	          	           	             	                                      	 0.10895   0.83419   0.30864  -1.25177  

  #171	76   	-31058.87333	Yes        	4        	0.570    	0.000    	 0.18336   0.33563   0.30219   0.17883	-1.14782   0.26878   0.82272   0.05631  
      	     	          	           	          	           	             	                                      	 0.14684  -0.82995   0.16677   0.51634  
      	     	          	           	          	           	             	                                      	 0.49921   0.18523  -0.88387   0.19943  
      	     	          	           	          	           	             	                                      	 0.05774   0.96908   0.33701  -1.36383  

  #172	76   	-31837.13348	Yes        	4        	0.570    	0.000    	 0.18303   0.30187   0.32901   0.18609	-1.19586   0.22425   0.90630   0.06531  
      	     	          	           	          	           	             	                                      	 0.13597  -0.83354   0.20220   0.49537  
      	     	          	           	          	           	             	                                      	 0.50419   0.18552  -0.90412   0.21441  
      	     	          	           	          	           	             	                                      	 0.06424   0.80358   0.37908  -1.24690  

  #173	76   	-30779.27014	Yes        	4        	0.570    	0.000    	 0.19170   0.32361   0.31100   0.17369	-1.24422   0.23833   0.95524   0.05065  
      	     	          	           	          	           	             	                                      	 0.14118  -0.77759   0.17251   0.46390  
      	     	          	           	          	           	             	                                      	 0.58881   0.17951  -0.94689   0.17857  
      	     	          	           	          	           	             	                                      	 0.05590   0.86429   0.31974  -1.23993  

  #174	76   	-31257.25326	Yes        	4        	0.570    	0.000    	 0.17703   0.32030   0.31144   0.19124	-1.23792   0.26601   0.92705   0.04487  
      	     	          	           	          	           	             	                                      	 0.14702  -0.85455   0.18380   0.52372  
      	     	          	           	          	           	             	                                      	 0.52696   0.18903  -0.89013   0.17414  
      	     	          	           	          	           	             	                                      	 0.04153   0.87718   0.28359  -1.20230  

  #175	76   	-32553.59518	Yes        	4        	0.570    	0.000    	 0.18764   0.33004   0.30484   0.17748	-1.25849   0.31064   0.89002   0.05783  
      	     	          	           	          	           	             	                                      	 0.17660  -0.83110   0.19062   0.46388  
      	     	          	           	          	           	             	                                      	 0.54783   0.20638  -0.91118   0.15697  
      	     	          	           	          	           	             	                                      	 0.06114   0.86263   0.26961  -1.19337  

  #176	76   	-32202.04725	Yes        	4        	0.570    	0.000    	 0.19500   0.32216   0.32073   0.16211	-1.25538   0.23678   0.97633   0.04226  
      	     	          	           	          	           	             	                                      	 0.14332  -0.74137   0.16232   0.43573  
      	     	          	           	          	           	             	                                      	 0.59361   0.16305  -0.95162   0.19496  
      	     	          	           	          	           	             	                                      	 0.05084   0.86594   0.38573  -1.30251  

  #177	76   	-30295.75950	Yes        	4        	0.570    	0.000    	 0.18748   0.32377   0.31529   0.17346	-1.24747   0.25078   0.92178   0.07490  
      	     	          	           	          	           	             	                                      	 0.14521  -0.81606   0.18949   0.48136  
      	     	          	           	          	           	             	                                      	 0.54809   0.19459  -0.89786   0.15518  
      	     	          	           	          	           	             	                                      	 0.08096   0.89851   0.28207  -1.26153  

  #178	76   	-31784.51541	Yes        	4        	0.570    	0.000    	 0.18218   0.30887   0.32188   0.18707	-1.28026   0.25923   0.95693   0.06410  
      	     	          	           	          	           	             	                                      	 0.15290  -0.85379   0.19778   0.50310  
      	     	          	           	          	           	             	                                      	 0.54159   0.18978  -0.88760   0.15623  
      	     	          	           	          	           	             	                                      	 0.06243   0.83064   0.26880  -1.16187  

  #179	76   	-31920.51871	Yes        	4        	0.570    	0.000    	 0.18359   0.31739   0.31097   0.18806	-1.11734   0.26296   0.79527   0.05911  
      	     	          	           	          	           	             	                                      	 0.15210  -0.90537   0.18972   0.56355  
      	     	          	           	          	           	             	                                      	 0.46950   0.19363  -0.84255   0.17942  
      	     	          	           	          	           	             	                                      	 0.05771   0.95112   0.29670  -1.30552  

  #180	76   	-32482.71297	Yes        	4        	0.570    	0.000    	 0.19283   0.31666   0.31931   0.17120	-1.26561   0.29045   0.94228   0.03288  
      	     	          	           	          	           	             	                                      	 0.17687  -0.82275   0.15306   0.49283  
      	     	          	           	          	           	             	                                      	 0.56903   0.15178  -0.88188   0.16106  
      	     	          	           	          	           	             	                                      	 0.03703   0.91156   0.30041  -1.24900  

  #181	76   	-30986.79402	Yes        	4        	0.570    	0.000    	 0.17971   0.33821   0.29982   0.18227	-1.18732   0.26809   0.84477   0.07445  
      	     	          	           	          	           	             	                                      	 0.14245  -0.84367   0.16382   0.53740  
      	     	          	           	          	           	             	                                      	 0.50636   0.18480  -0.85615   0.16500  
      	     	          	           	          	           	             	                                      	 0.07341   0.99719   0.27141  -1.34201  

  #182	76   	-31631.84907	Yes        	4        	0.570    	0.000    	 0.18379   0.32983   0.30624   0.18015	-1.17788   0.28386   0.86192   0.03210  
      	     	          	           	          	           	             	                                      	 0.15817  -0.85779   0.14870   0.55091  
      	     	          	           	          	           	             	                                      	 0.51727   0.16015  -0.84975   0.17232  
      	     	          	           	          	           	             	                                      	 0.03275   1.00865   0.29294  -1.33433  

  #183	76   	-30990.88806	Yes        	4        	0.570    	0.000    	 0.18652   0.31716   0.31586   0.18045	-1.24717   0.26794   0.91243   0.06680  
      	     	          	           	          	           	             	                                      	 0.15757  -0.80119   0.16571   0.47791  
      	     	          	           	          	           	             	                                      	 0.53880   0.16640  -0.90543   0.20023  
      	     	          	           	          	           	             	                                      	 0.06905   0.83996   0.35047  -1.25948  

  #184	76   	-32863.99070	Yes        	4        	0.570    	0.000    	 0.18387   0.31265   0.33266   0.17082	-1.31682   0.30560   0.94088   0.07034  
      	     	          	           	          	           	             	                                      	 0.17973  -0.82929   0.17201   0.47755  
      	     	          	           	          	           	             	                                      	 0.52006   0.16167  -0.84642   0.16469  
      	     	          	           	          	           	             	                                      	 0.07571   0.87406   0.32073  -1.27050  

  #185	76   	-32715.93931	Yes        	4        	0.570    	0.000    	 0.19603   0.31509   0.31270   0.17618	-1.20981   0.25877   0.89424   0.05680  
      	     	          	           	          	           	             	                                      	 0.16100  -0.82916   0.19396   0.47421  
      	     	          	           	          	           	             	                                      	 0.56061   0.19544  -0.92331   0.16726  
      	     	          	           	          	           	             	                                      	 0.06320   0.84811   0.29688  -1.20819  

  #186	76   	-31970.91116	Yes        	4        	0.570    	0.000    	 0.19079   0.30999   0.32381   0.17540	-1.37622   0.24055   1.08170   0.05397  
      	     	          	           	          	           	             	                                      	 0.14806  -0.78878   0.19861   0.44211  
      	     	          	           	          	           	             	                                      	 0.63734   0.19014  -0.94732   0.11984  
      	     	          	           	          	           	             	                                      	 0.05871   0.78135   0.22124  -1.06131  

  #187	76   	-30926.19697	Yes        	4        	0.570    	0.000    	 0.18361   0.31524   0.32012   0.18103	-1.19261   0.27094   0.87511   0.04656  
      	     	          	           	          	           	             	                                      	 0.15781  -0.89431   0.18593   0.55057  
      	     	          	           	          	           	             	                                      	 0.50193   0.18309  -0.83763   0.15261  
      	     	          	           	          	           	             	                                      	 0.04722   0.95874   0.26986  -1.27582  

  #188	76   	-32005.87082	Yes        	4        	0.570    	0.000    	 0.19268   0.33863   0.29856   0.17013	-1.15497   0.22290   0.87554   0.05652  
      	     	          	           	          	           	             	                                      	 0.12683  -0.77438   0.15592   0.49163  
      	     	          	           	          	           	             	                                      	 0.56505   0.17684  -0.93676   0.19487  
      	     	          	           	          	           	             	                                      	 0.06401   0.97856   0.34198  -1.38455  

  #189	76   	-31559.80390	Yes        	4        	0.570    	0.000    	 0.18822   0.31424   0.31508   0.18246	-1.05967   0.23035   0.74545   0.08387  
