. Sequence file : [run1snps.phy]

. Model of nucleotides substitution : GTR

. Initial tree : [BioNJ]


. Data	Nb of 	Likelihood	Discrete   	Number of 	Gamma shape	Proportion of	Nucleotides frequencies               	Instantaneous rate matrix              	
  set	taxa	loglk     	gamma model	categories	parameter  	invariant    	f(A)      f(C)      f(G)      f(T)    	[A---------C---------G---------T------]	

      	     	          	           	          	           	             	                                      	 0.52117   0.19916  -0.87654   0.15621  
      	     	          	           	          	           	             	                                      	 0.09520   0.86954   0.30195  -1.26669  

  #68	154   	-134158.89532	Yes        	4        	0.658    	0.000    	 0.17986   0.32582   0.31956   0.17477	-1.32054   0.24052   0.98210   0.09791  
      	     	          	           	          	           	             	                                      	 0.13277  -0.77157   0.20219   0.43661  
      	     	          	           	          	           	             	                                      	 0.55276   0.20615  -0.92902   0.17012  
      	     	          	           	          	           	             	                                      	 0.10076   0.81396   0.31105  -1.22578  

  #69	154   	-136187.94539	Yes        	4        	0.625    	0.000    	 0.18220   0.32568   0.32197   0.17014	-1.31254   0.24807   0.95007   0.11441  
      	     	          	           	          	           	             	                                      	 0.13878  -0.77508   0.18785   0.44844  
      	     	          	           	          	           	             	                                      	 0.53765   0.19001  -0.89420   0.16654  
      	     	          	           	          	           	             	                                      	 0.12252   0.85839   0.31515  -1.29605  

  #70	154   	-141506.10543	Yes        	4        	0.594    	0.000    	 0.17175   0.32703   0.32866   0.17255	-1.41335   0.29443   1.03492   0.08400  
      	     	          	           	          	           	             	                                      	 0.15463  -0.78193   0.20137   0.42593  
      	     	          	           	          	           	             	                                      	 0.54083   0.20037  -0.89974   0.15854  
      	     	          	           	          	           	             	                                      	 0.08361   0.80723   0.30198  -1.19282  

  #71	154   	-140119.77222	Yes        	4        	0.602    	0.000    	 0.18021   0.32430   0.32691   0.16857	-1.25070   0.23612   0.89821   0.11638  
      	     	          	           	          	           	             	                                      	 0.13121  -0.83389   0.21928   0.48341  
      	     	          	           	          	           	             	                                      	 0.49514   0.21752  -0.85560   0.14294  
      	     	          	           	          	           	             	                                      	 0.12441   0.92998   0.27720  -1.33159  

  #72	154   	-139382.86610	Yes        	4        	0.581    	0.000    	 0.18063   0.32443   0.31920   0.17573	-1.23743   0.26882   0.87883   0.08978  
      	     	          	           	          	           	             	                                      	 0.14967  -0.84019   0.21017   0.48035  
      	     	          	           	          	           	             	                                      	 0.49732   0.21361  -0.87525   0.16432  
      	     	          	           	          	           	             	                                      	 0.09229   0.88681   0.29848  -1.27758  

  #73	154   	-139237.06863	Yes        	4        	0.612    	0.000    	 0.18110   0.33321   0.31808   0.16761	-1.22106   0.27930   0.83815   0.10361  
      	     	          	           	          	           	             	                                      	 0.15179  -0.81970   0.19349   0.47441  
      	     	          	           	          	           	             	                                      	 0.47719   0.20269  -0.85693   0.17705  
      	     	          	           	          	           	             	                                      	 0.11195   0.94315   0.33600  -1.39110  

  #74	154   	-141390.55935	Yes        	4        	0.589    	0.000    	 0.17572   0.32584   0.32632   0.17212	-1.22115   0.28137   0.84148   0.09830  
      	     	          	           	          	           	             	                                      	 0.15174  -0.85412   0.17152   0.53086  
      	     	          	           	          	           	             	                                      	 0.45312   0.17127  -0.79770   0.17331  
      	     	          	           	          	           	             	                                      	 0.10036   1.00498   0.32859  -1.43392  

  #75	154   	-138164.54945	Yes        	4        	0.598    	0.000    	 0.17998   0.32901   0.31736   0.17365	-1.39981   0.24104   1.07328   0.08549  
      	     	          	           	          	           	             	                                      	 0.13185  -0.72694   0.18661   0.40848  
      	     	          	           	          	           	             	                                      	 0.60866   0.19346  -0.96683   0.16471  
      	     	          	           	          	           	             	                                      	 0.08861   0.77396   0.30103  -1.16361  

  #76	154   	-139087.15092	Yes        	4        	0.589    	0.000    	 0.18659   0.31897   0.32420   0.17024	-1.23419   0.27546   0.85852   0.10021  
      	     	          	           	          	           	             	                                      	 0.16114  -0.83967   0.20726   0.47127  
      	     	          	           	          	           	             	                                      	 0.49411   0.20392  -0.86237   0.16434  
      	     	          	           	          	           	             	                                      	 0.10984   0.88302   0.31298  -1.30583  

  #77	154   	-137635.01705	Yes        	4        	0.609    	0.000    	 0.18703   0.32314   0.32057   0.16926	-1.22280   0.24160   0.89417   0.08704  
      	     	          	           	          	           	             	                                      	 0.13984  -0.82315   0.22550   0.45782  
      	     	          	           	          	           	             	                                      	 0.52170   0.22730  -0.90651   0.15750  
      	     	          	           	          	           	             	                                      	 0.09618   0.87403   0.29830  -1.26850  

  #78	154   	-138854.29638	Yes        	4        	0.614    	0.000    	 0.17996   0.32527   0.32707   0.16770	-1.27662   0.27443   0.92640   0.07579  
      	     	          	           	          	           	             	                                      	 0.15183  -0.81908   0.21373   0.45353  
      	     	          	           	          	           	             	                                      	 0.50972   0.21256  -0.88500   0.16272  
      	     	          	           	          	           	             	                                      	 0.08133   0.87967   0.31736  -1.27836  

  #79	154   	-139510.71433	Yes        	4        	0.586    	0.000    	 0.17914   0.33071   0.32161   0.16854	-1.28662   0.25682   0.96445   0.06535  
      	     	          	           	          	           	             	                                      	 0.13912  -0.80802   0.18746   0.48145  
      	     	          	           	          	           	             	                                      	 0.53721   0.19276  -0.88015   0.15018  
      	     	          	           	          	           	             	                                      	 0.06946   0.94473   0.28657  -1.30076  

  #80	154   	-142048.74509	Yes        	4        	0.599    	0.000    	 0.18099   0.32177   0.32392   0.17332	-1.24391   0.25730   0.87217   0.11443  
      	     	          	           	          	           	             	                                      	 0.14473  -0.83988   0.20945   0.48569  
      	     	          	           	          	           	             	                                      	 0.48734   0.20806  -0.85342   0.15803  
      	     	          	           	          	           	             	                                      	 0.11950   0.90167   0.29534  -1.31650  

  #81	154   	-139366.20415	Yes        	4        	0.593    	0.000    	 0.18329   0.33209   0.32187   0.16275	-1.20835   0.21585   0.89910   0.09340  
      	     	          	           	          	           	             	                                      	 0.11913  -0.80130   0.21076   0.47140  
      	     	          	           	          	           	             	                                      	 0.51198   0.21745  -0.89095   0.16151  
      	     	          	           	          	           	             	                                      	 0.10518   0.96186   0.31942  -1.38646  

  #82	154   	-137583.03235	Yes        	4        	0.622    	0.000    	 0.18238   0.31827   0.32812   0.17122	-1.32362   0.22342   0.98890   0.11131  
      	     	          	           	          	           	             	                                      	 0.12803  -0.78405   0.18334   0.47268  
      	     	          	           	          	           	             	                                      	 0.54968   0.17783  -0.87928   0.15177  
      	     	          	           	          	           	             	                                      	 0.11856   0.87862   0.29085  -1.28803  

  #83	154   	-139762.24354	Yes        	4        	0.590    	0.000    	 0.18370   0.31783   0.33025   0.16822	-1.33683   0.29744   0.96306   0.07633  
      	     	          	           	          	           	             	                                      	 0.17191  -0.81568   0.19962   0.44415  
      	     	          	           	          	           	             	                                      	 0.53568   0.19210  -0.87864   0.15085  
      	     	          	           	          	           	             	                                      	 0.08335   0.83917   0.29616  -1.21869  

  #84	154   	-140767.34342	Yes        	4        	0.582    	0.000    	 0.18490   0.31906   0.32481   0.17123	-1.32595   0.25301   0.97873   0.09421  
      	     	          	           	          	           	             	                                      	 0.14662  -0.77401   0.18927   0.43812  
      	     	          	           	          	           	             	                                      	 0.55713   0.18592  -0.91134   0.16829  
      	     	          	           	          	           	             	                                      	 0.10172   0.81636   0.31923  -1.23731  

  #85	154   	-141957.90168	Yes        	4        	0.562    	0.000    	 0.18629   0.32541   0.32279   0.16551	-1.28615   0.21746   0.99593   0.07277  
      	     	          	           	          	           	             	                                      	 0.12449  -0.77435   0.20575   0.44411  
      	     	          	           	          	           	             	                                      	 0.57477   0.20742  -0.93378   0.15159  
      	     	          	           	          	           	             	                                      	 0.08190   0.87318   0.29563  -1.25072  

  #86	154   	-139255.83510	Yes        	4        	0.575    	0.000    	 0.18319   0.32767   0.32026   0.16888	-1.34925   0.25199   1.01311   0.08415  
      	     	          	           	          	           	             	                                      	 0.14088  -0.76188   0.17463   0.44637  
      	     	          	           	          	           	             	                                      	 0.57952   0.17867  -0.91226   0.15407  
      	     	          	           	          	           	             	                                      	 0.09129   0.86610   0.29217  -1.24956  

  #87	154   	-138698.59977	Yes        	4        	0.598    	0.000    	 0.18648   0.31596   0.33370   0.16386	-1.34800   0.27160   0.99505   0.08136  
      	     	          	           	          	           	             	                                      	 0.16029  -0.81105   0.20820   0.44255  
      	     	          	           	          	           	             	                                      	 0.55604   0.19714  -0.88209   0.12891  
      	     	          	           	          	           	             	                                      	 0.09259   0.85334   0.26252  -1.20844  

  #88	154   	-142365.23151	Yes        	4        	0.613    	0.000    	 0.17835   0.33350   0.32496   0.16320	-1.44402   0.26845   1.06629   0.10929  
      	     	          	           	          	           	             	                                      	 0.14356  -0.71417   0.16105   0.40956  
      	     	          	           	          	           	             	                                      	 0.58522   0.16529  -0.91103   0.16053  
      	     	          	           	          	           	             	                                      	 0.11943   0.83694   0.31965  -1.27602  

  #89	154   	-141670.62069	Yes        	4        	0.571    	0.000    	 0.17582   0.32576   0.32639   0.17203	-1.39007   0.29138   1.01374   0.08496  
      	     	          	           	          	           	             	                                      	 0.15726  -0.77396   0.18540   0.43130  
      	     	          	           	          	           	             	                                      	 0.54606   0.18504  -0.89871   0.16761  
      	     	          	           	          	           	             	                                      	 0.08683   0.81672   0.31801  -1.22156  

  #90	154   	-139181.34163	Yes        	4        	0.605    	0.000    	 0.18175   0.32956   0.32182   0.16687	-1.28332   0.26020   0.92791   0.09521  
      	     	          	           	          	           	             	                                      	 0.14350  -0.78739   0.19521   0.44868  
      	     	          	           	          	           	             	                                      	 0.52406   0.19990  -0.89348   0.16952  
      	     	          	           	          	           	             	                                      	 0.10370   0.88610   0.32693  -1.31673  

  #91	154   	-138631.08611	Yes        	4        	0.612    	0.000    	 0.18093   0.32103   0.32825   0.16979	-1.34866   0.25470   0.99763   0.09633  
      	     	          	           	          	           	             	                                      	 0.14354  -0.77930   0.18783   0.44793  
      	     	          	           	          	           	             	                                      	 0.54988   0.18370  -0.89166   0.15808  
      	     	          	           	          	           	             	                                      	 0.10265   0.84695   0.30562  -1.25522  

  #92	154   	-140165.97112	Yes        	4        	0.593    	0.000    	 0.18037   0.33090   0.32051   0.16822	-1.28268   0.28756   0.90764   0.08747  
      	     	          	           	          	           	             	                                      	 0.15674  -0.81094   0.18770   0.46650  
      	     	          	           	          	           	             	                                      	 0.51077   0.19378  -0.86734   0.16279  
      	     	          	           	          	           	             	                                      	 0.09378   0.91761   0.31017  -1.32157  

  #93	154   	-141225.11758	Yes        	4        	0.577    	0.000    	 0.17782   0.31850   0.32622   0.17745	-1.26392   0.25987   0.92640   0.07765  
      	     	          	           	          	           	             	                                      	 0.14509  -0.83150   0.17535   0.51106  
      	     	          	           	          	           	             	                                      	 0.50497   0.17120  -0.84975   0.17357  
      	     	          	           	          	           	             	                                      	 0.07781   0.91729   0.31910  -1.31420  

  #94	154   	-140858.24811	Yes        	4        	0.577    	0.000    	 0.17693   0.32536   0.32507   0.17263	-1.35738   0.24163   1.03168   0.08406  
      	     	          	           	          	           	             	                                      	 0.13140  -0.76783   0.18579   0.45064  
      	     	          	           	          	           	             	                                      	 0.56154   0.18596  -0.90981   0.16231  
      	     	          	           	          	           	             	                                      	 0.08616   0.84934   0.30562  -1.24112  

