#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:run7" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:run7" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:run7">
#                <taxonset id="TaxonSet.run7" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:run7" name="distribution" x="@birthRate.t:run7">
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="RateACPrior.s:run7" name="distribution">
#            <parameter id="rateAC.s:run7" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.01" name="beta">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateAGPrior.s:run7" name="distribution">
#            <parameter id="rateAG.s:run7" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.01" name="distr">
#                <parameter estimate="false" id="RealParameter.02" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.03" name="beta">20.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:run7" name="distribution">
#            <parameter id="rateAT.s:run7" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.02" name="distr">
#                <parameter estimate="false" id="RealParameter.04" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.05" name="beta">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCGPrior.s:run7" name="distribution">
#            <parameter id="rateCG.s:run7" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.03" name="distr">
#                <parameter estimate="false" id="RealParameter.06" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.07" name="beta">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:run7" name="distribution">
#            <parameter id="rateGT.s:run7" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.04" name="distr">
#                <parameter estimate="false" id="RealParameter.08" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.09" name="beta">10.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@run7" id="treeLikelihood.run7" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:run7">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:run7" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:run7" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:run7" name="shape">4.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:run7" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="gtr.s:run7" rateAC="@rateAC.s:run7" rateAG="@rateAG.s:run7" rateAT="@rateAT.s:run7" rateCG="@rateCG.s:run7" rateGT="@rateGT.s:run7" spec="beast.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateCT.s:run7" lower="0.0" name="rateCT">1.0</parameter>
#                    <frequencies id="estimatedFreqs.s:run7" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:run7" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:run7" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:run7" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	rateAC	rateAG	rateAT	rateCG	rateGT	
15000	-67187.42817878451	-67444.67189066617	257.24371188166594	-67444.67189066617	0.056004731877170505	269.79457249723333	52.35536193117892	0.23060950035748765	0.2681382338829655	0.2658575873225513	0.23539467843699557	0.5491020106201469	1.5025770907392204	0.19947035164429433	0.3821670002168954	0.577365609409805	
16000	-66757.82637553093	-67015.65251086433	257.8261353334017	-67015.65251086433	0.05635332735401389	270.175313423737	62.43462918786982	0.22179432906322305	0.2681382338829655	0.2658575873225513	0.24420984973126017	0.4487861121068906	1.5025770907392204	0.19947035164429433	0.3821670002168954	0.577365609409805	
17000	-66299.08301378984	-66558.58789944425	259.5048856544042	-66558.58789944425	0.05577196650530507	271.8540637447395	55.373606928261886	0.22179432906322305	0.2681382338829655	0.2658575873225513	0.24420984973126017	0.4487861121068906	1.5025770907392204	0.19947035164429433	0.3821670002168954	0.577365609409805	
18000	-66163.19095923405	-66421.02458870555	257.8336294715041	-66421.02458870555	0.053185155391418944	270.1828075618394	59.52489951889463	0.226339237774766	0.2681382338829655	0.2658575873225513	0.23966494101971722	0.4487861121068906	1.5025770907392204	0.19947035164429433	0.3821670002168954	0.577365609409805	
19000	-66099.73441850636	-66359.15666860907	259.42225010271017	-66359.15666860907	0.053003118743121566	271.59405836388413	56.60985498888281	0.226339237774766	0.2681382338829655	0.2658575873225513	0.23966494101971722	0.4487861121068906	1.5025770907392204	0.16608093080568737	0.3821670002168954	0.577365609409805	
20000	-65873.14075970196	-66132.39772593342	259.2569662314568	-66132.39772593342	0.05296078953976817	271.36722315260437	52.96099686262597	0.226339237774766	0.27373466278009284	0.2658575873225513	0.23406851212258983	0.4487861121068906	1.5025770907392204	0.1558296467893106	0.3821670002168954	0.577365609409805	
21000	-65798.6119516544	-66059.59466736234	260.9827157079478	-66059.59466736234	0.050999384730616236	272.8512176070984	59.67864672091036	0.2213738279985132	0.27359364418525817	0.265998605917386	0.23903392189884262	0.4430713370878383	1.5025770907392204	0.1558296467893106	0.3821670002168954	0.45936058546280495	
22000	-65767.44651571715	-66028.86104927989	261.4145335627378	-66028.86104927989	0.050999384730616236	273.2830354618884	60.003987619945924	0.2213738279985132	0.27477462117298285	0.265998605917386	0.23785294491111797	0.4430713370878383	1.5025770907392204	0.1558296467893106	0.3821670002168954	0.45936058546280495	
23000	-65758.36007105766	-66017.46414628348	259.10407522582693	-66017.46414628348	0.05226293342014627	270.91712662808027	56.607966387181236	0.2213738279985132	0.27477462117298285	0.265998605917386	0.23785294491111797	0.4430713370878383	1.5025770907392204	0.15035627090991063	0.374152800915093	0.45936058546280495	
24000	-65715.6171942467	-65975.87945099715	260.26225675043764	-65975.87945099715	0.0504661983072503	271.72191883696325	46.29732961618823	0.22016867238468207	0.27477462117298285	0.265998605917386	0.2390581005249491	0.4430713370878383	1.5025770907392204	0.15035627090991063	0.374152800915093	0.3213012943065907	
25000	-65509.8688504755	-65771.23103387406	261.36218339856885	-65771.23103387406	0.05002573262919673	272.82184548509446	55.22668465114783	0.21148676970784122	0.27477462117298285	0.26995936070110715	0.2437792484180688	0.4430713370878383	1.5025770907392204	0.15035627090991063	0.374152800915093	0.3213012943065907	
26000	-64939.56100094196	-65200.683284694154	261.1222837521917	-65200.683284694154	0.05016263213803858	272.58194583871733	59.753683150118974	0.21148676970784122	0.2772896865088128	0.2694703396638375	0.2417532041195085	0.4430713370878383	1.5025770907392204	0.15035627090991063	0.374152800915093	0.3213012943065907	
27000	-64927.48034267229	-65188.13392759682	260.6535849245372	-65188.13392759682	0.05016263213803858	272.1132470110628	60.69702579495601	0.21148676970784122	0.2772896865088128	0.2694703396638375	0.2417532041195085	0.4430713370878383	1.5025770907392204	0.15035627090991063	0.374152800915093	0.3213012943065907	
28000	-64899.194542784644	-65163.70667197345	264.51212918880293	-65163.70667197345	0.04802453042622649	275.75714101379367	63.76061587955653	0.21148676970784122	0.2772896865088128	0.2694703396638375	0.2417532041195085	0.4430713370878383	1.5025770907392204	0.1203279402152631	0.374152800915093	0.3213012943065907	
